cluster,ensembl_gene_id,external_gene_name
7,ENSG00000070610,GBA2
7,ENSG00000070729,CNGB1
7,ENSG00000071127,WDR1
7,ENSG00000071889,FAM3A
7,ENSG00000071894,CPSF1
7,ENSG00000072315,TRPC5
7,ENSG00000072736,NFATC3
7,ENSG00000072778,ACADVL
7,ENSG00000072832,CRMP1
7,ENSG00000072840,EVC
7,ENSG00000072958,AP1M1
7,ENSG00000073711,PPP2R3A
7,ENSG00000073969,NSF
7,ENSG00000074071,MRPS34
7,ENSG00000074266,EED
7,ENSG00000075290,WNT8B
7,ENSG00000075391,RASAL2
7,ENSG00000075415,SLC25A3
7,ENSG00000075711,DLG1
7,ENSG00000075975,MKRN2
7,ENSG00000076043,REXO2
7,ENSG00000076344,RGS11
7,ENSG00000076604,TRAF4
7,ENSG00000076650,GPATCH1
7,ENSG00000077235,GTF3C1
7,ENSG00000077585,GPR137B
7,ENSG00000077942,FBLN1
7,ENSG00000078140,UBE2K
7,ENSG00000078269,SYNJ2
7,ENSG00000078304,PPP2R5C
7,ENSG00000078369,GNB1
7,ENSG00000078399,HOXA9
7,ENSG00000078668,VDAC3
7,ENSG00000078967,UBE2D4
7,ENSG00000079102,RUNX1T1
7,ENSG00000079313,REXO1
7,ENSG00000079393,DUSP13
7,ENSG00000079459,FDFT1
7,ENSG00000079689,SCGN
7,ENSG00000079785,DDX1
7,ENSG00000079841,RIMS1
7,ENSG00000080371,RAB21
7,ENSG00000080618,CPB2
7,ENSG00000080824,HSP90AA1
7,ENSG00000081087,OSTM1
7,ENSG00000081853,PCDHGA2
7,ENSG00000082805,ERC1
7,ENSG00000083290,ULK2
7,ENSG00000083444,PLOD1
7,ENSG00000084092,NOA1
7,ENSG00000084652,TXLNA
7,ENSG00000084754,HADHA
7,ENSG00000085644,ZNF213
7,ENSG00000085719,CPNE3
7,ENSG00000085760,MTIF2
7,ENSG00000085788,DDHD2
7,ENSG00000086015,MAST2
7,ENSG00000086061,DNAJA1
7,ENSG00000086848,ALG9
7,ENSG00000087152,ATXN7L3
7,ENSG00000088035,ALG6
7,ENSG00000088179,PTPN4
7,ENSG00000088367,EPB41L1
7,ENSG00000088387,DOCK9
7,ENSG00000088808,PPP1R13B
7,ENSG00000088986,DYNLL1
7,ENSG00000089123,TASP1
7,ENSG00000089159,PXN
7,ENSG00000089177,KIF16B
7,ENSG00000090581,GNPTG
7,ENSG00000091136,LAMB1
7,ENSG00000091140,DLD
7,ENSG00000092203,TOX4
7,ENSG00000093144,ECHDC1
7,ENSG00000093167,LRRFIP2
7,ENSG00000094841,UPRT
7,ENSG00000094880,CDC23
7,ENSG00000095261,PSMD5
7,ENSG00000095383,TBC1D2
7,ENSG00000095777,MYO3A
7,ENSG00000096092,TMEM14A
7,ENSG00000096872,IFT74
7,ENSG00000097007,ABL1
7,ENSG00000097021,ACOT7
7,ENSG00000097033,SH3GLB1
7,ENSG00000099381,SETD1A
7,ENSG00000099849,RASSF7
7,ENSG00000099942,CRKL
7,ENSG00000099954,CECR2
7,ENSG00000099956,SMARCB1
7,ENSG00000099998,GGT5
7,ENSG00000100027,YPEL1
7,ENSG00000100030,MAPK1
7,ENSG00000100075,SLC25A1
7,ENSG00000100167,03-Sep
7,ENSG00000100271,TTLL1
7,ENSG00000100284,TOM1
7,ENSG00000100304,TTLL12
7,ENSG00000100320,RBFOX2
7,ENSG00000100410,PHF5A
7,ENSG00000100442,FKBP3
7,ENSG00000100479,POLE2
7,ENSG00000100568,VTI1B
7,ENSG00000100583,SAMD15
7,ENSG00000100600,LGMN
7,ENSG00000100614,PPM1A
7,ENSG00000100664,EIF5
7,ENSG00000100711,ZFYVE21
7,ENSG00000100722,ZC3H14
7,ENSG00000100784,RPS6KA5
7,ENSG00000100814,CCNB1IP1
7,ENSG00000100852,ARHGAP5
7,ENSG00000100934,SEC23A
7,ENSG00000100997,ABHD12
7,ENSG00000101079,NDRG3
7,ENSG00000101216,GMEB2
7,ENSG00000101298,SNPH
7,ENSG00000101333,PLCB4
7,ENSG00000101343,CRNKL1
7,ENSG00000101365,IDH3B
7,ENSG00000101384,JAG1
7,ENSG00000101417,PXMP4
7,ENSG00000101442,ACTR5
7,ENSG00000101452,DHX35
7,ENSG00000101457,DNTTIP1
7,ENSG00000101473,ACOT8
7,ENSG00000101544,ADNP2
7,ENSG00000101546,RBFA
7,ENSG00000101558,VAPA
7,ENSG00000101608,MYL12A
7,ENSG00000101639,CEP192
7,ENSG00000101695,RNF125
7,ENSG00000101752,MIB1
7,ENSG00000101811,CSTF2
7,ENSG00000101871,MID1
7,ENSG00000102054,RBBP7
7,ENSG00000102078,SLC25A14
7,ENSG00000102158,MAGT1
7,ENSG00000102174,PHEX
7,ENSG00000102178,UBL4A
7,ENSG00000102189,EEA1
7,ENSG00000102309,PIN4
7,ENSG00000102316,MAGED2
7,ENSG00000102763,VWA8
7,ENSG00000102804,TSC22D1
7,ENSG00000102978,POLR2C
7,ENSG00000103264,FBXO31
7,ENSG00000103274,NUBP1
7,ENSG00000103319,EEF2K
7,ENSG00000103502,CDIPT
7,ENSG00000103544,C16orf62
7,ENSG00000103599,IQCH
7,ENSG00000103852,TTC23
7,ENSG00000104228,TRIM35
7,ENSG00000104231,ZFAND1
7,ENSG00000104299,INTS9
7,ENSG00000104325,DECR1
7,ENSG00000104388,RAB2A
7,ENSG00000104756,KCTD9
7,ENSG00000104763,ASAH1
7,ENSG00000104805,NUCB1
7,ENSG00000104889,RNASEH2A
7,ENSG00000104915,STX10
7,ENSG00000105176,URI1
7,ENSG00000105185,PDCD5
7,ENSG00000105186,ANKRD27
7,ENSG00000105248,CCDC94
7,ENSG00000105298,CACTIN
7,ENSG00000105374,NKG7
7,ENSG00000105401,CDC37
7,ENSG00000105426,PTPRS
7,ENSG00000105499,PLA2G4C
7,ENSG00000105516,DBP
7,ENSG00000105576,TNPO2
7,ENSG00000105705,SUGP1
7,ENSG00000105784,RUNDC3B
7,ENSG00000105877,DNAH11
7,ENSG00000105967,TFEC
7,ENSG00000105996,HOXA2
7,ENSG00000106004,HOXA5
7,ENSG00000106018,VIPR2
7,ENSG00000106086,PLEKHA8
7,ENSG00000106089,STX1A
7,ENSG00000106113,CRHR2
7,ENSG00000106305,AIMP2
7,ENSG00000106346,USP42
7,ENSG00000106397,PLOD3
7,ENSG00000106554,CHCHD3
7,ENSG00000106609,TMEM248
7,ENSG00000106723,SPIN1
7,ENSG00000106771,TMEM245
7,ENSG00000106804,C5
7,ENSG00000107020,PLGRKT
7,ENSG00000107164,FUBP3
7,ENSG00000107331,ABCA2
7,ENSG00000107338,SHB
7,ENSG00000107581,EIF3A
7,ENSG00000107643,MAPK8
7,ENSG00000107669,ATE1
7,ENSG00000107679,PLEKHA1
7,ENSG00000107719,PALD1
7,ENSG00000107796,ACTA2
7,ENSG00000107951,MTPAP
7,ENSG00000107960,OBFC1
7,ENSG00000108055,SMC3
7,ENSG00000108061,SHOC2
7,ENSG00000108298,RPL19
7,ENSG00000108309,RUNDC3A
7,ENSG00000108509,CAMTA2
7,ENSG00000108510,MED13
7,ENSG00000108518,PFN1
7,ENSG00000108561,C1QBP
7,ENSG00000108774,RAB5C
7,ENSG00000108826,MRPL27
7,ENSG00000108829,LRRC59
7,ENSG00000108861,DUSP3
7,ENSG00000108953,YWHAE
7,ENSG00000109079,TNFAIP1
7,ENSG00000109083,IFT20
7,ENSG00000109101,FOXN1
7,ENSG00000109111,SUPT6H
7,ENSG00000109184,DCUN1D4
7,ENSG00000109270,LAMTOR3
7,ENSG00000109381,ELF2
7,ENSG00000109458,GAB1
7,ENSG00000109466,KLHL2
7,ENSG00000109501,WFS1
7,ENSG00000109586,GALNT7
7,ENSG00000109756,RAPGEF2
7,ENSG00000109929,SC5D
7,ENSG00000109971,HSPA8
7,ENSG00000110315,RNF141
7,ENSG00000110321,EIF4G2
7,ENSG00000110344,UBE4A
7,ENSG00000110651,CD81
7,ENSG00000110717,NDUFS8
7,ENSG00000110768,GTF2H1
7,ENSG00000110841,PPFIBP1
7,ENSG00000110851,PRDM4
7,ENSG00000110925,CSRNP2
7,ENSG00000111052,LIN7A
7,ENSG00000111058,ACSS3
7,ENSG00000111269,CREBL2
7,ENSG00000111404,RERGL
7,ENSG00000111639,MRPL51
7,ENSG00000111640,GAPDH
7,ENSG00000111667,USP5
7,ENSG00000111737,RAB35
7,ENSG00000111850,SMIM8
7,ENSG00000111880,RNGTT
7,ENSG00000111897,SERINC1
7,ENSG00000111961,SASH1
7,ENSG00000112031,MTRF1L
7,ENSG00000112033,PPARD
7,ENSG00000112144,ICK
7,ENSG00000112335,SNX3
7,ENSG00000112624,GLTSCR1L
7,ENSG00000112667,DNPH1
7,ENSG00000112759,SLC29A1
7,ENSG00000112893,MAN2A1
7,ENSG00000112936,C7
7,ENSG00000113013,HSPA9
7,ENSG00000113068,PFDN1
7,ENSG00000113163,COL4A3BP
7,ENSG00000113194,FAF2
7,ENSG00000113269,RNF130
7,ENSG00000113312,TTC1
7,ENSG00000113460,BRIX1
7,ENSG00000113583,C5orf15
7,ENSG00000113594,LIFR
7,ENSG00000113638,TTC33
7,ENSG00000113712,CSNK1A1
7,ENSG00000113716,HMGXB3
7,ENSG00000113732,ATP6V0E1
7,ENSG00000113838,TBCCD1
7,ENSG00000114023,FAM162A
7,ENSG00000114030,KPNA1
7,ENSG00000114054,PCCB
7,ENSG00000114062,UBE3A
7,ENSG00000114120,SLC25A36
7,ENSG00000114209,PDCD10
7,ENSG00000114279,FGF12
7,ENSG00000114302,PRKAR2A
7,ENSG00000114541,FRMD4B
7,ENSG00000114544,SLC41A3
7,ENSG00000114770,ABCC5
7,ENSG00000114796,KLHL24
7,ENSG00000114948,ADAM23
7,ENSG00000115109,EPB41L5
7,ENSG00000115145,STAM2
7,ENSG00000115306,SPTBN1
7,ENSG00000115539,PDCL3
7,ENSG00000115561,CHMP3
7,ENSG00000115649,CNPPD1
7,ENSG00000115657,ABCB6
7,ENSG00000115665,SLC5A7
7,ENSG00000115677,HDLBP
7,ENSG00000115685,PPP1R7
7,ENSG00000115694,STK25
7,ENSG00000115993,TRAK2
7,ENSG00000115998,C2orf42
7,ENSG00000116117,PARD3B
7,ENSG00000116141,MARK1
7,ENSG00000116198,CEP104
7,ENSG00000116213,WRAP73
7,ENSG00000116288,PARK7
7,ENSG00000116459,ATP5F1
7,ENSG00000116473,RAP1A
7,ENSG00000116514,RNF19B
7,ENSG00000116641,DOCK7
7,ENSG00000116675,DNAJC6
7,ENSG00000116688,MFN2
7,ENSG00000116704,SLC35D1
7,ENSG00000116752,BCAS2
7,ENSG00000116809,ZBTB17
7,ENSG00000116815,CD58
7,ENSG00000116918,TSNAX
7,ENSG00000116957,TBCE
7,ENSG00000117054,ACADM
7,ENSG00000117114,LPHN2
7,ENSG00000117118,SDHB
7,ENSG00000117139,KDM5B
7,ENSG00000117143,UAP1
7,ENSG00000117318,ID3
7,ENSG00000117479,SLC19A2
7,ENSG00000117500,TMED5
7,ENSG00000117601,SERPINC1
7,ENSG00000117676,RPS6KA1
7,ENSG00000117697,NSL1
7,ENSG00000117862,TXNDC12
7,ENSG00000117868,ESYT2
7,ENSG00000118298,CA14
7,ENSG00000118564,FBXL5
7,ENSG00000118689,FOXO3
7,ENSG00000118762,PKD2
7,ENSG00000119408,NEK6
7,ENSG00000119682,AREL1
7,ENSG00000119723,COQ6
7,ENSG00000119801,YPEL5
7,ENSG00000119979,FAM45A
7,ENSG00000120063,GNA13
7,ENSG00000120068,HOXB8
7,ENSG00000120341,SEC16B
7,ENSG00000120437,ACAT2
7,ENSG00000120451,SNX19
7,ENSG00000120533,ENY2
7,ENSG00000120690,ELF1
7,ENSG00000120693,SMAD9
7,ENSG00000120699,EXOSC8
7,ENSG00000120910,PPP3CC
7,ENSG00000121022,COPS5
7,ENSG00000121064,SCPEP1
7,ENSG00000121068,TBX2
7,ENSG00000121089,NACA3P
7,ENSG00000121236,TRIM6
7,ENSG00000121350,PYROXD1
7,ENSG00000121390,PSPC1
7,ENSG00000121417,ZNF211
7,ENSG00000121644,DESI2
7,ENSG00000121671,CRY2
7,ENSG00000121680,PEX16
7,ENSG00000121900,TMEM54
7,ENSG00000121903,ZSCAN20
7,ENSG00000122035,RASL11A
7,ENSG00000122126,OCRL
7,ENSG00000122218,COPA
7,ENSG00000122390,NAA60
7,ENSG00000122591,FAM126A
7,ENSG00000122592,HOXA7
7,ENSG00000122705,CLTA
7,ENSG00000122707,RECK
7,ENSG00000122756,CNTFR
7,ENSG00000122778,KIAA1549
7,ENSG00000122912,SLC25A16
7,ENSG00000123080,CDKN2C
7,ENSG00000123143,PKN1
7,ENSG00000123213,NLN
7,ENSG00000123240,OPTN
7,ENSG00000123384,LRP1
7,ENSG00000123416,TUBA1B
7,ENSG00000123562,MORF4L2
7,ENSG00000124006,OBSL1
7,ENSG00000124074,ENKD1
7,ENSG00000124098,FAM210B
7,ENSG00000124201,ZNFX1
7,ENSG00000124225,PMEPA1
7,ENSG00000124275,MTRR
7,ENSG00000124333,VAMP7
7,ENSG00000124356,STAMBP
7,ENSG00000124459,ZNF45
7,ENSG00000124486,USP9X
7,ENSG00000124587,PEX6
7,ENSG00000124831,LRRFIP1
7,ENSG00000124942,AHNAK
7,ENSG00000125107,CNOT1
7,ENSG00000125246,CLYBL
7,ENSG00000125257,ABCC4
7,ENSG00000125352,RNF113A
7,ENSG00000125378,BMP4
7,ENSG00000125454,SLC25A19
7,ENSG00000125731,SH2D3A
7,ENSG00000125733,TRIP10
7,ENSG00000125804,FAM182A
7,ENSG00000125818,PSMF1
7,ENSG00000125827,TMX4
7,ENSG00000125863,MKKS
7,ENSG00000125971,DYNLRB1
7,ENSG00000125991,ERGIC3
7,ENSG00000126249,PDCD2L
7,ENSG00000126254,RBM42
7,ENSG00000126351,THRA
7,ENSG00000126432,PRDX5
7,ENSG00000126698,DNAJC8
7,ENSG00000126856,PRDM7
7,ENSG00000126947,ARMCX1
7,ENSG00000126970,ZC4H2
7,ENSG00000127074,RGS13
7,ENSG00000127334,DYRK2
7,ENSG00000127452,FBXL12
7,ENSG00000127580,WDR24
7,ENSG00000127870,RNF6
7,ENSG00000127922,SHFM1
7,ENSG00000128268,MGAT3
7,ENSG00000128274,A4GALT
7,ENSG00000128524,ATP6V1F
7,ENSG00000128581,IFT22
7,ENSG00000128585,MKLN1
7,ENSG00000128652,HOXD3
7,ENSG00000128923,FAM63B
7,ENSG00000129083,COPB1
7,ENSG00000129493,HEATR5A
7,ENSG00000129538,RNASE1
7,ENSG00000129625,REEP5
7,ENSG00000130021,HDHD1
7,ENSG00000130023,ERMARD
7,ENSG00000130173,C19orf80
7,ENSG00000130193,THEM6
7,ENSG00000130340,SNX9
7,ENSG00000130518,KIAA1683
7,ENSG00000130559,CAMSAP1
7,ENSG00000130560,UBAC1
7,ENSG00000130598,TNNI2
7,ENSG00000130669,PAK4
7,ENSG00000130699,TAF4
7,ENSG00000130702,LAMA5
7,ENSG00000130706,ADRM1
7,ENSG00000130714,POMT1
7,ENSG00000130731,C16orf13
7,ENSG00000130764,LRRC47
7,ENSG00000130939,UBE4B
7,ENSG00000130943,PKDREJ
7,ENSG00000130956,HABP4
7,ENSG00000130985,UBA1
7,ENSG00000131061,ZNF341
7,ENSG00000131148,EMC8
7,ENSG00000131171,SH3BGRL
7,ENSG00000131389,SLC6A6
7,ENSG00000131473,ACLY
7,ENSG00000131503,ANKHD1
7,ENSG00000131584,ACAP3
7,ENSG00000131652,THOC6
7,ENSG00000131773,KHDRBS3
7,ENSG00000131844,MCCC2
7,ENSG00000131849,ZNF132
7,ENSG00000131941,RHPN2
7,ENSG00000132002,DNAJB1
7,ENSG00000132109,TRIM21
7,ENSG00000132254,ARFIP2
7,ENSG00000132305,IMMT
7,ENSG00000132313,MRPL35
7,ENSG00000132383,RPA1
7,ENSG00000132386,SERPINF1
7,ENSG00000132471,WBP2
7,ENSG00000132718,SYT11
7,ENSG00000132763,MMACHC
7,ENSG00000132793,LPIN3
7,ENSG00000132837,DMGDH
7,ENSG00000132872,SYT4
7,ENSG00000132932,ATP8A2
7,ENSG00000133114,GPALPP1
7,ENSG00000133315,MACROD1
7,ENSG00000133401,PDZD2
7,ENSG00000133424,LARGE
7,ENSG00000133641,C12orf29
7,ENSG00000133703,KRAS
7,ENSG00000133706,LARS
7,ENSG00000133710,SPINK5
7,ENSG00000133872,SARAF
7,ENSG00000134046,MBD2
7,ENSG00000134058,CDK7
7,ENSG00000134108,ARL8B
7,ENSG00000134153,EMC7
7,ENSG00000134283,PPHLN1
7,ENSG00000134308,YWHAQ
7,ENSG00000134321,RSAD2
7,ENSG00000134376,CRB1
7,ENSG00000134440,NARS
7,ENSG00000134461,ANKRD16
7,ENSG00000134594,RAB33A
7,ENSG00000134597,RBMX2
7,ENSG00000134697,GNL2
7,ENSG00000135018,UBQLN1
7,ENSG00000135040,NAA35
7,ENSG00000135070,ISCA1
7,ENSG00000135241,PNPLA8
7,ENSG00000135297,MTO1
7,ENSG00000135298,BAI3
7,ENSG00000135318,NT5E
7,ENSG00000135336,ORC3
7,ENSG00000135436,FAM186B
7,ENSG00000135482,ZC3H10
7,ENSG00000135766,EGLN1
7,ENSG00000135914,HTR2B
7,ENSG00000135929,CYP27A1
7,ENSG00000135932,CAB39
7,ENSG00000136014,USP44
7,ENSG00000136021,SCYL2
7,ENSG00000136141,LRCH1
7,ENSG00000136143,SUCLA2
7,ENSG00000136247,ZDHHC4
7,ENSG00000136267,DGKB
7,ENSG00000136371,MTHFS
7,ENSG00000136404,TM6SF1
7,ENSG00000136451,VEZF1
7,ENSG00000136536,07-Mar
7,ENSG00000136603,SKIL
7,ENSG00000136682,CBWD2
7,ENSG00000136802,LRRC8A
7,ENSG00000136813,KIAA0368
7,ENSG00000136848,DAB2IP
7,ENSG00000136870,ZNF189
7,ENSG00000136930,PSMB7
7,ENSG00000137038,TMEM261
7,ENSG00000137054,POLR1E
7,ENSG00000137076,TLN1
7,ENSG00000137106,GRHPR
7,ENSG00000137145,DENND4C
7,ENSG00000137414,FAM8A1
7,ENSG00000137434,C6orf52
7,ENSG00000137449,CPEB2
7,ENSG00000137486,ARRB1
7,ENSG00000137522,RNF121
7,ENSG00000137656,BUD13
7,ENSG00000137713,PPP2R1B
7,ENSG00000137766,UNC13C
7,ENSG00000137806,NDUFAF1
7,ENSG00000137814,HAUS2
7,ENSG00000137876,RSL24D1
7,ENSG00000137936,BCAR3
7,ENSG00000137992,DBT
7,ENSG00000137996,RTCA
7,ENSG00000138078,PREPL
7,ENSG00000138081,FBXO11
7,ENSG00000138115,CYP2C8
7,ENSG00000138162,TACC2
7,ENSG00000138193,PLCE1
7,ENSG00000138303,ASCC1
7,ENSG00000138376,BARD1
7,ENSG00000138434,SSFA2
7,ENSG00000138448,ITGAV
7,ENSG00000138449,SLC40A1
7,ENSG00000138463,DIRC2
7,ENSG00000138593,SECISBP2L
7,ENSG00000138640,FAM13A
7,ENSG00000138674,SEC31A
7,ENSG00000138709,LARP1B
7,ENSG00000138738,PRDM5
7,ENSG00000138750,NUP54
7,ENSG00000138757,G3BP2
7,ENSG00000138759,FRAS1
7,ENSG00000138802,SEC24B
7,ENSG00000138942,RNF185
7,ENSG00000139239,RPL14P1
7,ENSG00000139323,POC1B
7,ENSG00000139405,RITA1
7,ENSG00000139433,GLTP
7,ENSG00000139579,NABP2
7,ENSG00000139637,C12orf10
7,ENSG00000139921,TMX1
7,ENSG00000140199,SLC12A6
7,ENSG00000140319,SRP14
7,ENSG00000140320,BAHD1
7,ENSG00000140323,DISP2
7,ENSG00000140450,ARRDC4
7,ENSG00000140564,FURIN
7,ENSG00000140575,IQGAP1
7,ENSG00000140718,FTO
7,ENSG00000140740,UQCRC2
7,ENSG00000140743,CDR2
7,ENSG00000140941,MAP1LC3B
7,ENSG00000140948,ZCCHC14
7,ENSG00000140995,DEF8
7,ENSG00000141219,C17orf80
7,ENSG00000141294,LRRC46
7,ENSG00000141367,CLTC
7,ENSG00000141446,ESCO1
7,ENSG00000141522,ARHGDIA
7,ENSG00000141560,FN3KRP
7,ENSG00000141568,FOXK2
7,ENSG00000141985,SH3GL1
7,ENSG00000142192,APP
7,ENSG00000142197,DOPEY2
7,ENSG00000142733,MAP3K6
7,ENSG00000142751,GPN2
7,ENSG00000142798,HSPG2
7,ENSG00000143126,CELSR2
7,ENSG00000143149,ALDH9A1
7,ENSG00000143155,TIPRL
7,ENSG00000143164,DCAF6
7,ENSG00000143256,PFDN2
7,ENSG00000143257,NR1I3
7,ENSG00000143303,RRNAD1
7,ENSG00000143315,PIGM
7,ENSG00000143321,HDGF
7,ENSG00000143344,RGL1
7,ENSG00000143373,ZNF687
7,ENSG00000143376,SNX27
7,ENSG00000143443,C1orf56
7,ENSG00000143457,GOLPH3L
7,ENSG00000143553,SNAPIN
7,ENSG00000143612,C1orf43
7,ENSG00000143751,SDE2
7,ENSG00000143753,DEGS1
7,ENSG00000143761,ARF1
7,ENSG00000143771,CNIH4
7,ENSG00000143776,CDC42BPA
7,ENSG00000143801,PSEN2
7,ENSG00000143815,LBR
7,ENSG00000143870,PDIA6
7,ENSG00000143933,CALM2
7,ENSG00000143952,VPS54
7,ENSG00000144118,RALB
7,ENSG00000144230,GPR17
7,ENSG00000144357,UBR3
7,ENSG00000144366,GULP1
7,ENSG00000144749,LRIG1
7,ENSG00000144792,ZNF660
7,ENSG00000144848,ATG3
7,ENSG00000144935,TRPC1
7,ENSG00000145214,DGKQ
7,ENSG00000145495,06-Mar
7,ENSG00000145675,PIK3R1
7,ENSG00000145743,FBXL17
7,ENSG00000145794,MEGF10
7,ENSG00000145990,GFOD1
7,ENSG00000146066,HIGD2A
7,ENSG00000146085,MUT
7,ENSG00000146216,TTBK1
7,ENSG00000146223,RPL7L1
7,ENSG00000146350,TBC1D32
7,ENSG00000146587,RBAK
7,ENSG00000146648,EGFR
7,ENSG00000146674,IGFBP3
7,ENSG00000146833,TRIM4
7,ENSG00000146966,DENND2A
7,ENSG00000147180,ZNF711
7,ENSG00000147234,FRMPD3
7,ENSG00000147403,RPL10
7,ENSG00000147526,TACC1
7,ENSG00000147533,GOLGA7
7,ENSG00000148154,UGCG
7,ENSG00000148300,REXO4
7,ENSG00000148357,HMCN2
7,ENSG00000148384,INPP5E
7,ENSG00000148450,MSRB2
7,ENSG00000148498,PARD3
7,ENSG00000148660,CAMK2G
7,ENSG00000148700,ADD3
7,ENSG00000148925,BTBD10
7,ENSG00000149054,ZNF215
7,ENSG00000149090,PAMR1
7,ENSG00000149115,TNKS1BP1
7,ENSG00000149308,NPAT
7,ENSG00000149328,GLB1L2
7,ENSG00000149428,HYOU1
7,ENSG00000149474,CSRP2BP
7,ENSG00000149541,B3GAT3
7,ENSG00000149679,CABLES2
7,ENSG00000149761,NUDT22
7,ENSG00000149923,PPP4C
7,ENSG00000150054,MPP7
7,ENSG00000150076,CCDC7
7,ENSG00000150459,SAP18
7,ENSG00000150510,FAM124A
7,ENSG00000150712,MTMR12
7,ENSG00000150753,CCT5
7,ENSG00000150760,DOCK1
7,ENSG00000151090,THRB
7,ENSG00000151116,UEVLD
7,ENSG00000151150,ANK3
7,ENSG00000151276,MAGI1
7,ENSG00000151292,CSNK1G3
7,ENSG00000151348,EXT2
7,ENSG00000151414,NEK7
7,ENSG00000151458,ANKRD50
7,ENSG00000151623,NR3C2
7,ENSG00000151693,ASAP2
7,ENSG00000151729,SLC25A4
7,ENSG00000151743,AMN1
7,ENSG00000151779,NBAS
7,ENSG00000151914,DST
7,ENSG00000152102,FAM168B
7,ENSG00000152208,GRID2
7,ENSG00000152234,ATP5A1
7,ENSG00000152284,TCF7L1
7,ENSG00000152292,SH2D6
7,ENSG00000152443,ZNF776
7,ENSG00000152465,NMT2
7,ENSG00000152484,USP12
7,ENSG00000152492,CCDC50
7,ENSG00000152556,PFKM
7,ENSG00000152578,GRIA4
7,ENSG00000152642,GPD1L
7,ENSG00000152683,SLC30A6
7,ENSG00000153094,BCL2L11
7,ENSG00000153130,SCOC
7,ENSG00000153207,AHCTF1
7,ENSG00000153443,UBALD1
7,ENSG00000153531,ADPRHL1
7,ENSG00000153558,FBXL2
7,ENSG00000153714,LURAP1L
7,ENSG00000153774,CFDP1
7,ENSG00000153823,PID1
7,ENSG00000153993,SEMA3D
7,ENSG00000154059,IMPACT
7,ENSG00000154229,PRKCA
7,ENSG00000154305,MIA3
7,ENSG00000154309,DISP1
7,ENSG00000154655,L3MBTL4
7,ENSG00000154781,CCDC174
7,ENSG00000154845,PPP4R1
7,ENSG00000154874,CCDC144B
7,ENSG00000155252,PI4K2A
7,ENSG00000155393,HEATR3
7,ENSG00000155508,CNOT8
7,ENSG00000155545,MIER3
7,ENSG00000155592,ZKSCAN2
7,ENSG00000155636,RBM45
7,ENSG00000155640,C10orf12
7,ENSG00000155760,FZD7
7,ENSG00000155816,FMN2
7,ENSG00000155846,PPARGC1B
7,ENSG00000155906,RMND1
7,ENSG00000155970,MICU3
7,ENSG00000155980,KIF5A
7,ENSG00000156110,ADK
7,ENSG00000156162,DPY19L4
7,ENSG00000156304,SCAF4
7,ENSG00000156509,FBXO43
7,ENSG00000156575,PRG3
7,ENSG00000156711,MAPK13
7,ENSG00000156831,NSMCE2
7,ENSG00000156970,BUB1B
7,ENSG00000157227,MMP14
7,ENSG00000157353,FUK
7,ENSG00000157423,HYDIN
7,ENSG00000157450,RNF111
7,ENSG00000157456,CCNB2
7,ENSG00000157483,MYO1E
7,ENSG00000157500,APPL1
7,ENSG00000157796,WDR19
7,ENSG00000157856,DRC1
7,ENSG00000157999,ANKRD61
7,ENSG00000158092,NCK1
7,ENSG00000158195,WASF2
7,ENSG00000158321,AUTS2
7,ENSG00000158528,PPP1R9A
7,ENSG00000158623,COPG2
7,ENSG00000158856,DMTN
7,ENSG00000159069,FBXW5
7,ENSG00000159082,SYNJ1
7,ENSG00000159199,ATP5G1
7,ENSG00000159658,EFCAB14
7,ENSG00000159763,PIP
7,ENSG00000159905,ZNF221
7,ENSG00000160094,ZNF362
7,ENSG00000160113,NR2F6
7,ENSG00000160179,ABCG1
7,ENSG00000160213,CSTB
7,ENSG00000160214,RRP1
7,ENSG00000160336,ZNF761
7,ENSG00000160785,SLC25A44
7,ENSG00000160799,CCDC12
7,ENSG00000160917,CPSF4
7,ENSG00000160973,FOXH1
7,ENSG00000161021,MAML1
7,ENSG00000161203,AP2M1
7,ENSG00000161249,DMKN
7,ENSG00000161281,COX7A1
7,ENSG00000161618,ALDH16A1
7,ENSG00000161981,SNRNP25
7,ENSG00000162191,UBXN1
7,ENSG00000162236,STX5
7,ENSG00000162391,FAM151A
7,ENSG00000162413,KLHL21
7,ENSG00000162434,JAK1
7,ENSG00000162543,UBXN10
7,ENSG00000162576,MXRA8
7,ENSG00000162852,CNST
7,ENSG00000162909,CAPN2
7,ENSG00000162961,DPY30
7,ENSG00000163145,C1QTNF7
7,ENSG00000163166,IWS1
7,ENSG00000163273,NPPC
7,ENSG00000163297,ANTXR2
7,ENSG00000163320,CGGBP1
7,ENSG00000163344,PMVK
7,ENSG00000163380,LMOD3
7,ENSG00000163428,LRRC58
7,ENSG00000163531,NFASC
7,ENSG00000163625,WDFY3
7,ENSG00000163689,C3orf67
7,ENSG00000163710,PCOLCE2
7,ENSG00000163788,SNRK
7,ENSG00000163815,CLEC3B
7,ENSG00000163913,IFT122
7,ENSG00000163932,PRKCD
7,ENSG00000163935,SFMBT1
7,ENSG00000163956,LRPAP1
7,ENSG00000164008,C1orf50
7,ENSG00000164117,FBXO8
7,ENSG00000164187,LMBRD2
7,ENSG00000164252,AGGF1
7,ENSG00000164307,ERAP1
7,ENSG00000164331,ANKRA2
